workoutId,name,coach,type,zonas,duration,date,Sync,Feedback,completed
Macarena42,Tonifica tu cuerpo,Miriam,Fuerza,Full Body,60,11/25/2020,https://airtable.com/tblnhWsiv31HIswwM/recEjCZOIpxQ7ED0G?blocks=bliHMlxTWf3Xp3Uj6,,
Macarena43,Circuito intenso,Miriam,Circuit Training,Full Body,60,11/27/2020,https://airtable.com/tblnhWsiv31HIswwM/reci4wUEsyE6WzpTa?blocks=bliHMlxTWf3Xp3Uj6,,
Magdalena31,Totalbody,Miriam,Fuerza,Full Body,60,11/23/2020,https://airtable.com/tblnhWsiv31HIswwM/recq3H6GwTV8F1X73?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Magdalena32,Tonifica tu cuerpo,Miriam,Fuerza,Full Body,60,11/25/2020,https://airtable.com/tblnhWsiv31HIswwM/rechCs29GsFuGEv3K?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Magdalena33,Circuito intenso,Miriam,Circuit Training,Full Body,60,11/27/2020,https://airtable.com/tblnhWsiv31HIswwM/recYiBsICTSr1EF1O?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Nona31,Totalbody,Miriam,Fuerza,Full Body,60,11/24/2020,https://airtable.com/tblnhWsiv31HIswwM/recwB2nH00hjY1rA5?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Nona32,Tonifica tu cuerpo,Miriam,Fuerza,Full Body,60,11/29/2020,https://airtable.com/tblnhWsiv31HIswwM/rec0pGdu65Fyltdg4?blocks=bliHMlxTWf3Xp3Uj6,,
Nona33,Circuito intenso,Miriam,Circuit Training,Full Body,60,12/2/2020,https://airtable.com/tblnhWsiv31HIswwM/recoLhPg9AKWMpj41?blocks=bliHMlxTWf3Xp3Uj6,,
Nona24,Full body ,Miriam,Fuerza,Full Body,60,11/30/2020,https://airtable.com/tblnhWsiv31HIswwM/recrSflV0Uhp1ZT6n?blocks=bliHMlxTWf3Xp3Uj6,4,checked
Borja91,Fuerza,Oscar,Fuerza,Full Body,60,11/27/2020,https://airtable.com/tblnhWsiv31HIswwM/rec72OQ3wHkVP39el?blocks=bliHMlxTWf3Xp3Uj6,,
Borja92,Carrera 40,Oscar,Running,Full Body,60,11/29/2020,https://airtable.com/tblnhWsiv31HIswwM/recVgcVIOSC7btB2l?blocks=bliHMlxTWf3Xp3Uj6,,
Angel91,Fuerza de empuje I Puro pecho,Oscar,Fuerza,Pecho,90,11/23/2020,https://airtable.com/tblnhWsiv31HIswwM/recmEenqyIhIhxRLa?blocks=bliHMlxTWf3Xp3Uj6,,
Angel92,Tirón Espalda y brazos,Oscar,Fuerza,Espalda,90,11/24/2020,https://airtable.com/tblnhWsiv31HIswwM/rect0HROW7T9ABGEO?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Angel93,Empuje II Hombro y piernas,Oscar,Fuerza,"Hombros,Piernas",90,11/25/2020,https://airtable.com/tblnhWsiv31HIswwM/recVNTzVxQNLMppwO?blocks=bliHMlxTWf3Xp3Uj6,,
Angel94,Empuje III Repaso Pecho Brazos y Core,Oscar,Fuerza,"Pecho,Core",90,11/26/2020,https://airtable.com/tblnhWsiv31HIswwM/recAxE0FDIk7F4Fuz?blocks=bliHMlxTWf3Xp3Uj6,,
Angel95,Pierna,Oscar,Fuerza,Piernas,90,11/27/2020,https://airtable.com/tblnhWsiv31HIswwM/recjff7PwT589f7fN?blocks=bliHMlxTWf3Xp3Uj6,,
Yago41,Dique,Oscar,Fuerza,Full Body,30,11/23/2020,https://airtable.com/tblnhWsiv31HIswwM/recNzz7iGiaB6szzG?blocks=bliHMlxTWf3Xp3Uj6,,
Yago42,Sorrizo,Oscar,Fuerza,Full Body,30,11/25/2020,https://airtable.com/tblnhWsiv31HIswwM/recrZSSM3Bpklev6N?blocks=bliHMlxTWf3Xp3Uj6,,
Yago43,Seixo Branco,Oscar,Fuerza,Full Body,30,11/27/2020,https://airtable.com/tblnhWsiv31HIswwM/recnZ50eZsTwTkXdI?blocks=bliHMlxTWf3Xp3Uj6,,
Santiago21,Tuc de Beret,Oscar,Fuerza,Full Body,45,11/23/2020,https://airtable.com/tblnhWsiv31HIswwM/rec2hy13C0S5dF0Pm?blocks=bliHMlxTWf3Xp3Uj6,7,checked
Santiago22,Tuc de Baciver,Oscar,Running,Full Body,45,11/24/2020,https://airtable.com/tblnhWsiv31HIswwM/recffsqQwkQRKpoeB?blocks=bliHMlxTWf3Xp3Uj6,6,checked
Santiago23,Cap de Baciver,Oscar,Fuerza,Full Body,45,11/26/2020,https://airtable.com/tblnhWsiv31HIswwM/recsbbl502fnT9NEi?blocks=bliHMlxTWf3Xp3Uj6,7,checked
Santiago24,Cap de Baqueira,Oscar,Running,Full Body,45,11/27/2020,https://airtable.com/tblnhWsiv31HIswwM/recx2QMg1CYGnBuyi?blocks=bliHMlxTWf3Xp3Uj6,6,checked
Ignacio21,Base,Oscar,Fuerza,Full Body,45,11/24/2020,https://airtable.com/tblnhWsiv31HIswwM/rec4PwPi1SWgGQQDz?blocks=bliHMlxTWf3Xp3Uj6,,
Ignacio22,Cimientos,Oscar,Fuerza,Full Body,45,11/26/2020,https://airtable.com/tblnhWsiv31HIswwM/recBiAZ2YpTAGlYPU?blocks=bliHMlxTWf3Xp3Uj6,,
Jose91,Carrera intervalos cortos ,Oscar,Running,Full Body,60,11/23/2020,https://airtable.com/tblnhWsiv31HIswwM/recoBjJsijSViXdQX?blocks=bliHMlxTWf3Xp3Uj6,,
Jose92,Fuerza empuje,Oscar,Fuerza,Full Body,60,11/24/2020,https://airtable.com/tblnhWsiv31HIswwM/recPpY6msXGiR5pCy?blocks=bliHMlxTWf3Xp3Uj6,,
Jose93,Fuerza tirón,Oscar,Fuerza,Full Body,60,11/26/2020,https://airtable.com/tblnhWsiv31HIswwM/recwrE7Pz3YPZ7xdz?blocks=bliHMlxTWf3Xp3Uj6,,
Jose94,Carrera intervalos largos ,Oscar,Running,Full Body,60,11/27/2020,https://airtable.com/tblnhWsiv31HIswwM/recUtdlnQtgbuxLXU?blocks=bliHMlxTWf3Xp3Uj6,,
Jose95,Joker,Oscar,Fuerza,Full Body,60,11/28/2020,https://airtable.com/tblnhWsiv31HIswwM/recWDdQnVwckXvAeW?blocks=bliHMlxTWf3Xp3Uj6,,
Jose96,No utilizar ;),Oscar,Fuerza,Full Body,60,11/29/2020,https://airtable.com/tblnhWsiv31HIswwM/recoJdjUzrdAlAGoX?blocks=bliHMlxTWf3Xp3Uj6,,
Andres31,Lunes forzando,Ken,Fuerza,Full Body,60,11/23/2020,https://airtable.com/tblnhWsiv31HIswwM/recLhtzEyoSV3zRVO?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Andres32,Trotando,Ken,Running,Full Body,60,11/24/2020,https://airtable.com/tblnhWsiv31HIswwM/recj5D4KiQ0VJOWHX?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Andres33,Fuerza de empuje,Ken,Fuerza,Full Body,60,11/26/2020,https://airtable.com/tblnhWsiv31HIswwM/rec1vLByM41yD9UWY?blocks=bliHMlxTWf3Xp3Uj6,7,checked
Andres34,Carrera por intervalos,Ken,Running,Full Body,60,11/27/2020,https://airtable.com/tblnhWsiv31HIswwM/recnBUzqT5WqKLVjP?blocks=bliHMlxTWf3Xp3Uj6,,
Andres35,Trabajo compensatorio,Ken,Fuerza,Core,30,11/28/2020,https://airtable.com/tblnhWsiv31HIswwM/recGh4IkwmgaRTToD?blocks=bliHMlxTWf3Xp3Uj6,,
Oscar31,Lunes forzando,Ken,Fuerza,Full Body,60,12/7/2020,https://airtable.com/tblnhWsiv31HIswwM/recSWa0NIn0fBsEv3?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Oscar32,Trotando,Ken,Running,Full Body,60,11/24/2020,https://airtable.com/tblnhWsiv31HIswwM/recP8a3sbQtwzUTrB?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Oscar33,Fuerza de empuje,Ken,Fuerza,Full Body,60,11/25/2020,https://airtable.com/tblnhWsiv31HIswwM/recrBcGnRe0fOsVXc?blocks=bliHMlxTWf3Xp3Uj6,,
Oscar34,Carrera por intervalos,Ken,Running,Full Body,60,11/27/2020,https://airtable.com/tblnhWsiv31HIswwM/recgThCeqzbg7sc1r?blocks=bliHMlxTWf3Xp3Uj6,,
Oscar35,Trabajo compensatorio,Ken,Fuerza,Core,30,11/28/2020,https://airtable.com/tblnhWsiv31HIswwM/rec8pUjbkbJDBUY4q?blocks=bliHMlxTWf3Xp3Uj6,,
Pablo41,Fuerza Bestia,Ken,Fuerza,Pecho,45,11/24/2020,https://airtable.com/tblnhWsiv31HIswwM/recXCt5IQsdUNMoEe?blocks=bliHMlxTWf3Xp3Uj6,6,checked
Pablo42,Test + upper body,Ken,Fuerza,"Pecho,Piernas",60,11/26/2020,https://airtable.com/tblnhWsiv31HIswwM/reckDflscpF1z7QVZ?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Pablo43,Test 2  sábado calentito,Ken,Fuerza,"Hombros,Espalda,Piernas",60,11/28/2020,https://airtable.com/tblnhWsiv31HIswwM/rech1kL9cEAzafTXk?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Oscar42,Test + upper body,Ken,Fuerza,"Pecho,Piernas",60,12/7/2020,https://airtable.com/tblnhWsiv31HIswwM/rectRzoSZ40XL4mQc?blocks=bliHMlxTWf3Xp3Uj6,,
Juan31,pierna,Miriam,Fuerza,Piernas,60,11/30/2020,https://airtable.com/tblnhWsiv31HIswwM/rec7rC6inK7ZvQPJ8?blocks=bliHMlxTWf3Xp3Uj6,,
Juan32,series ,Miriam,Running,Full Body,60,12/2/2020,https://airtable.com/tblnhWsiv31HIswwM/recPkGCRM0sueAg46?blocks=bliHMlxTWf3Xp3Uj6,,
Juan33,circuito de entrenamiento,Miriam,Circuit Training,Full Body,60,12/3/2020,https://airtable.com/tblnhWsiv31HIswwM/rec5GjmzaO2tcJYRx?blocks=bliHMlxTWf3Xp3Uj6,6,checked
Juan34,series,Miriam,Running,Full Body,60,12/4/2020,https://airtable.com/tblnhWsiv31HIswwM/recqAdmy3os5Jtxm5?blocks=bliHMlxTWf3Xp3Uj6,7,checked
Juan35,Core Workout,Miriam,Fuerza,Core,60,11/5/2020,https://airtable.com/tblnhWsiv31HIswwM/recYpK3uZxvkeHvob?blocks=bliHMlxTWf3Xp3Uj6,,
Nona41,abs + pierna,Miriam,Fuerza,"Piernas,Core",60,11/30/2020,https://airtable.com/tblnhWsiv31HIswwM/rec2ZBhtAyzE9qAFH?blocks=bliHMlxTWf3Xp3Uj6,,
Nona42,brazo + pierna,Miriam,Fuerza,"Brazos,Piernas",60,12/3/2020,https://airtable.com/tblnhWsiv31HIswwM/recT3JCr92zNV2vmW?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Nona43,Circuito,Miriam,Cardio,Full Body,60,12/17/2020,https://airtable.com/tblnhWsiv31HIswwM/recEhDfpfRvOa5M6H?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Magdalena41,glúteo +  abdomen,Miriam,Fuerza,"Core,Piernas",60,11/30/2020,https://airtable.com/tblnhWsiv31HIswwM/rectusKNuCp3f2sjB?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Magdalena42,abs + pierna,Miriam,Fuerza,"Piernas,Core",60,12/2/2020,https://airtable.com/tblnhWsiv31HIswwM/recgoNCybz73gi77J?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Magdalena43,circuito de entrenamiento,Miriam,Fuerza Resistencia,Full Body,60,12/4/2020,https://airtable.com/tblnhWsiv31HIswwM/recKSk3oNGSOcnzqg?blocks=bliHMlxTWf3Xp3Uj6,1,checked
Macarena51,pierna + abs,Miriam,Fuerza,"Piernas,Core",60,11/30/2020,https://airtable.com/tblnhWsiv31HIswwM/recbCqezrUwUlh8Mz?blocks=bliHMlxTWf3Xp3Uj6,,
Macarena52,glúteo + abs,Miriam,Fuerza,"Piernas,Core",60,12/2/2020,https://airtable.com/tblnhWsiv31HIswwM/reca1LB0pmg1DPqJf?blocks=bliHMlxTWf3Xp3Uj6,,
Macarena53,circuito ,Miriam,Cardio,Full Body,60,11/6/2020,https://airtable.com/tblnhWsiv31HIswwM/rec0CppWm0QlEmiJd?blocks=bliHMlxTWf3Xp3Uj6,,
Elena31,abdomen y pierna,Miriam,Fuerza,"Piernas,Core",60,12/1/2020,https://airtable.com/tblnhWsiv31HIswwM/recOh381lnJ2otl4E?blocks=bliHMlxTWf3Xp3Uj6,,
Elena32,Full body,Miriam,Fuerza,Full Body,60,12/3/2020,https://airtable.com/tblnhWsiv31HIswwM/rec3OQ8P01W7NcB8E?blocks=bliHMlxTWf3Xp3Uj6,,
Elena33,tonificación y cardio,Miriam,Fuerza Resistencia,Full Body,60,11/5/2020,https://airtable.com/tblnhWsiv31HIswwM/recmTsL0B3GJ23EgO?blocks=bliHMlxTWf3Xp3Uj6,,
Angel101,Arnold,Oscar,Fuerza,Pecho,90,11/30/2020,https://airtable.com/tblnhWsiv31HIswwM/recOVgIROj4z7V1g8?blocks=bliHMlxTWf3Xp3Uj6,,
Angel102,Lee Haney,Oscar,Fuerza,Espalda,90,12/1/2020,https://airtable.com/tblnhWsiv31HIswwM/recWpRcQAayVOsZEp?blocks=bliHMlxTWf3Xp3Uj6,,
Angel103,Coleman,Oscar,Fuerza,"Hombros,Piernas",90,12/2/2020,https://airtable.com/tblnhWsiv31HIswwM/recQclpsLGwrR7D3H?blocks=bliHMlxTWf3Xp3Uj6,,
Angel104,Dorian Yates,Oscar,Fuerza,"Pecho,Core",90,12/3/2020,https://airtable.com/tblnhWsiv31HIswwM/recPxi8ghR6uHbEOY?blocks=bliHMlxTWf3Xp3Uj6,,
Angel105,Jay Cutler,Oscar,Fuerza,Piernas,90,12/6/2020,https://airtable.com/tblnhWsiv31HIswwM/recMChMiDKBgK4gQF?blocks=bliHMlxTWf3Xp3Uj6,,
Jose101,Fuerza ,Oscar,Fuerza,Full Body,60,11/30/2020,https://airtable.com/tblnhWsiv31HIswwM/rechE5cHuZQUEmLtA?blocks=bliHMlxTWf3Xp3Uj6,,
Jose102,Carrera Intervalos,Oscar,Running,Full Body,60,12/1/2020,https://airtable.com/tblnhWsiv31HIswwM/recMthkKQr9Fe9U8s?blocks=bliHMlxTWf3Xp3Uj6,,
Jose103,Fuerza,Oscar,Fuerza,Full Body,60,12/3/2020,https://airtable.com/tblnhWsiv31HIswwM/recFSdSL8M10eoqr8?blocks=bliHMlxTWf3Xp3Uj6,,
Jose104,Carrera Intervalos,Oscar,Running,Full Body,60,12/4/2020,https://airtable.com/tblnhWsiv31HIswwM/recZcVtsMjPqIq7aS?blocks=bliHMlxTWf3Xp3Uj6,,
Jose105,Comodín,Oscar,Comodín,Full Body,45,12/5/2020,https://airtable.com/tblnhWsiv31HIswwM/recIyTXIbJwEYX0YK?blocks=bliHMlxTWf3Xp3Uj6,,
Jose106,Danger,Oscar,Mínimos,Full Body,15,12/6/2020,https://airtable.com/tblnhWsiv31HIswwM/rec5UGl47IpG0NPXu?blocks=bliHMlxTWf3Xp3Uj6,,
Borja101,Fuerza,Oscar,Fuerza,Full Body,45,12/4/2020,https://airtable.com/tblnhWsiv31HIswwM/recSiHgAs7EkWq7KC?blocks=bliHMlxTWf3Xp3Uj6,,
Borja102,Carrera,Oscar,Running,Full Body,60,12/5/2020,https://airtable.com/tblnhWsiv31HIswwM/recq4Lq073gJAjmVy?blocks=bliHMlxTWf3Xp3Uj6,,
Borja103,Estiramientos,Oscar,Comodín,Full Body,45,12/6/2020,https://airtable.com/tblnhWsiv31HIswwM/recdwj3N9QsoJPfoR?blocks=bliHMlxTWf3Xp3Uj6,,
Santiago31,Tony Hawk,Oscar,Fuerza,Full Body,60,11/30/2020,https://airtable.com/tblnhWsiv31HIswwM/rectE5scfafmExWLW?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Santiago32,Rodney Mullen,Oscar,Running,Full Body,60,12/1/2020,https://airtable.com/tblnhWsiv31HIswwM/recvFL0n31kLNMHvw?blocks=bliHMlxTWf3Xp3Uj6,6,checked
Santiago33,Nyjah Huston,Oscar,Fuerza,Full Body,60,12/3/2020,https://airtable.com/tblnhWsiv31HIswwM/recLNCigNjvJIJ2Fg?blocks=bliHMlxTWf3Xp3Uj6,7,checked
Santiago34,Steve Caballero,Oscar,Running,Full Body,60,12/5/2020,https://airtable.com/tblnhWsiv31HIswwM/recRplFkagyufYg0z?blocks=bliHMlxTWf3Xp3Uj6,1,checked
Andres41,Marc Gasol,Ken,Fuerza,Full Body,60,12/1/2020,https://airtable.com/tblnhWsiv31HIswwM/recsjjj9mRI34nZOn?blocks=bliHMlxTWf3Xp3Uj6,7,checked
Andres42,Ricky Rubio,Ken,Running,Full Body,60,12/5/2020,https://airtable.com/tblnhWsiv31HIswwM/rec9kTZDyxPAxYkdf?blocks=bliHMlxTWf3Xp3Uj6,,
Andres43,Willy Hernangómez,Ken,Fuerza,Full Body,60,12/3/2020,https://airtable.com/tblnhWsiv31HIswwM/recaeKS68KkaYLy04?blocks=bliHMlxTWf3Xp3Uj6,7,checked
Andres44,Rudy Fernández,Ken,Running,Full Body,60,12/6/2020,https://airtable.com/tblnhWsiv31HIswwM/recnZPreYBWlhn6uY?blocks=bliHMlxTWf3Xp3Uj6,,
Pablo51,Hulk,Ken,Fuerza,Full Body,90,12/1/2020,https://airtable.com/tblnhWsiv31HIswwM/recWZa3wtlMvClbLd?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Pablo52,Thor,Ken,Fuerza,Full Body,90,12/3/2020,https://airtable.com/tblnhWsiv31HIswwM/recihCSQPuELQwX2T?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Pablo53,Venom,Ken,Fuerza,Full Body,90,12/5/2020,https://airtable.com/tblnhWsiv31HIswwM/recz4QmPgFTw440ln?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Nona51,Full body,Miriam,Fuerza,Full Body,45,12/14/2020,https://airtable.com/tblnhWsiv31HIswwM/rec7zMEteOGHM3V0F?blocks=bliHMlxTWf3Xp3Uj6,,
Nona62,Core + miembro inferior,Miriam,Fuerza,"Piernas,Full Body",60,12/15/2020,https://airtable.com/tblnhWsiv31HIswwM/recRfpxUaX1VgGFZ8?blocks=bliHMlxTWf3Xp3Uj6,7,checked
Nona52,Circuit training,Miriam,Circuit Training,Full Body,45,12/16/2020,https://airtable.com/tblnhWsiv31HIswwM/recK4j37RqsbtFUyP?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Nona53,Tronco superior y core,Miriam,Fuerza,"Core,Brazos",45,12/18/2020,https://airtable.com/tblnhWsiv31HIswwM/recxvHKbIizsbQByP?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Macarena61,Full body,Miriam,Fuerza,Full Body,45,12/7/2020,https://airtable.com/tblnhWsiv31HIswwM/rec1HwAyx0CHkjDUc?blocks=bliHMlxTWf3Xp3Uj6,,
Macarena62,Fuerza Resistencia,Miriam,Circuit Training,Full Body,60,12/9/2020,https://airtable.com/tblnhWsiv31HIswwM/recujmVmkDjTINaAR?blocks=bliHMlxTWf3Xp3Uj6,,
Macarena63,Circuito de entrenamiento,Miriam,Circuit Training,Full Body,60,12/11/2020,https://airtable.com/tblnhWsiv31HIswwM/recpDAaV5enytq1Qx?blocks=bliHMlxTWf3Xp3Uj6,,
Magdalena51,Fuerza,Miriam,Fuerza,Full Body,60,12/7/2020,https://airtable.com/tblnhWsiv31HIswwM/recUdEVwaEgNRK7M5?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Magdalena52,Fuerza resistencia,Miriam,Circuit Training,Full Body,60,12/9/2020,https://airtable.com/tblnhWsiv31HIswwM/recZieuPw6r70A7Wn?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Magdalena53,Circuito de Entrenamiento,Miriam,Circuit Training,Full Body,60,12/11/2020,https://airtable.com/tblnhWsiv31HIswwM/recHCB5Clu20ltqPC?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Juan41,Full body,Miriam,Fuerza,Full Body,60,12/7/2020,https://airtable.com/tblnhWsiv31HIswwM/recV3t5Vx59jFd3rB?blocks=bliHMlxTWf3Xp3Uj6,,
Juan42,Running ,Miriam,Running,Full Body,60,12/8/2020,https://airtable.com/tblnhWsiv31HIswwM/recjZzCq2EgvyGPFr?blocks=bliHMlxTWf3Xp3Uj6,6,checked
Juan43,Fuerza resistencia,Miriam,Fuerza Resistencia,Full Body,60,12/9/2020,https://airtable.com/tblnhWsiv31HIswwM/recJyWt9sU9KXxYFi?blocks=bliHMlxTWf3Xp3Uj6,,
Juan44,Series máxima potencia,Miriam,Running,Full Body,60,12/10/2020,https://airtable.com/tblnhWsiv31HIswwM/recueGBd9y9cugZ5M?blocks=bliHMlxTWf3Xp3Uj6,6,checked
Juan45,Circuito de entrenamiento,Miriam,Circuit Training,Full Body,60,12/12/2020,https://airtable.com/tblnhWsiv31HIswwM/recRbebtNgeIdY5Gz?blocks=bliHMlxTWf3Xp3Uj6,,
Juan46,Día de trote,Miriam,Running,Full Body,60,12/13/2020,https://airtable.com/tblnhWsiv31HIswwM/recVJ6IC9Cm8jWYYY?blocks=bliHMlxTWf3Xp3Uj6,,
Elena41,Circuito de entreno,Miriam,Circuit Training,Full Body,45,12/8/2020,https://airtable.com/tblnhWsiv31HIswwM/recMA4WUKPYn0IpvO?blocks=bliHMlxTWf3Xp3Uj6,,
Elena42,Tonifica tu cuerpo ,Miriam,Fuerza,Full Body,45,12/10/2020,https://airtable.com/tblnhWsiv31HIswwM/recmm4SsofCDdTVSV?blocks=bliHMlxTWf3Xp3Uj6,,
Angel111,Pecho,Oscar,Fuerza,Pecho,90,12/7/2020,https://airtable.com/tblnhWsiv31HIswwM/recMbIiBQB36hPcZh?blocks=bliHMlxTWf3Xp3Uj6,,
Angel112,Espalda,Oscar,Fuerza,Espalda,90,12/8/2020,https://airtable.com/tblnhWsiv31HIswwM/recdkA6PXcDccUXsN?blocks=bliHMlxTWf3Xp3Uj6,,
Angel113,Pierna,Oscar,Fuerza,"Hombros,Piernas",90,12/9/2020,https://airtable.com/tblnhWsiv31HIswwM/recUga8FXnuFE0p8y?blocks=bliHMlxTWf3Xp3Uj6,,
Angel114,Pecho,Oscar,Fuerza,"Pecho,Core",90,12/10/2020,https://airtable.com/tblnhWsiv31HIswwM/recoIMiT5z4BU8Myn?blocks=bliHMlxTWf3Xp3Uj6,,
Angel115,Piernas,Oscar,Fuerza,Piernas,90,12/11/2020,https://airtable.com/tblnhWsiv31HIswwM/recITneMU2qc838gF?blocks=bliHMlxTWf3Xp3Uj6,,
Borja111,Comdín,Oscar,Fuerza,Full Body,60,12/8/2020,https://airtable.com/tblnhWsiv31HIswwM/recqJahcTQ3xr6vJ7?blocks=bliHMlxTWf3Xp3Uj6,,
Borja112,Carrera Intervalos,Oscar,Running,Full Body,60,12/11/2020,https://airtable.com/tblnhWsiv31HIswwM/recOcYFnFaGIZutvJ?blocks=bliHMlxTWf3Xp3Uj6,,
Borja113,Fuerza,Oscar,Fuerza,Full Body,60,12/12/2020,https://airtable.com/tblnhWsiv31HIswwM/recDWkyaUXPi0Qmtw?blocks=bliHMlxTWf3Xp3Uj6,,
Jose111,Fuerza,Oscar,Fuerza,Full Body,60,12/7/2020,https://airtable.com/tblnhWsiv31HIswwM/recKrsrV7haRNnKOf?blocks=bliHMlxTWf3Xp3Uj6,,
Jose112,Carrera,Oscar,Running,Full Body,60,12/8/2020,https://airtable.com/tblnhWsiv31HIswwM/recJmZb5eJQHQFnHO?blocks=bliHMlxTWf3Xp3Uj6,,
